strategy,price_hydro [$/kWh],price_solar [$/kWh],price_wind [$/kWh],price_thermal [$/kWh],price_cogen [$/kWh],co2_hydro [kg/kWh],co2_solar [kg/kWh],co2_wind [kg/kWh],co2_thermal [kg/kWh],co2_cogen [kg/kWh],wind_capacity [kW],solar_capacity [kW],cost_conventional [$],co2_conventional [kg],original_cost_new_param [$],original_co2_new_param [kg]
co2_conventional,59.4,61.568999999999996,100.06700000000001,114.0,70.35000000000001,26.400000000000002,43.050000000000004,9.9,495.0,227.85000000000002,6934400.33577154,1120390.06062528,11122133011349.494,4519220224170.542,10075461123106.174,14801726562015.832
cost_conventional,66.0,75.251,86.4215,120.0,60.300000000000004,24.0,45.1,9.9,495.0,195.3,1848998.78332237,1835134.96614044,10514351094880.379,7061628200464.348,11020580262326.467,14460416362666.248
co2_conventional,66.0,75.251,86.4215,120.0,60.300000000000004,24.0,45.1,9.9,495.0,195.3,6942478.22346857,1112495.2153342,11065058006456.396,4304473948257.4785,11020580262326.467,14460416362666.248
cost_conventional,69.3,61.568999999999996,95.5185,108.0,73.7,24.0,41.0,10.45,605.0,227.85000000000002,32709.3643550685,6878199.15089974,10516542487228.547,11307146051887.797,11162438926531.248,16985232001553.084
co2_conventional,69.3,61.568999999999996,95.5185,108.0,73.7,24.0,41.0,10.45,605.0,227.85000000000002,6683516.48304427,1365588.96380436,11671408408536.438,4620820224273.545,11162438926531.248,16985232001553.084
cost_conventional,66.0,64.98949999999999,81.873,108.0,70.35000000000001,26.400000000000002,38.949999999999996,12.100000000000001,495.0,238.70000000000002,1490880.1572604,5943921.00971945,10238177655362.682,7503642780337.417,10752349843530.752,14813674491072.781
co2_conventional,66.0,64.98949999999999,81.873,108.0,70.35000000000001,26.400000000000002,38.949999999999996,12.100000000000001,495.0,238.70000000000002,6763256.57777445,1287655.75465323,10719310404248.613,4615821094886.351,10752349843530.752,14813674491072.781
cost_conventional,72.60000000000001,71.8305,81.873,132.0,60.300000000000004,22.799999999999997,45.1,10.45,495.0,195.3,2844103.85997871,5008945.73523242,11176167873030.08,5902188461094.624,12098639944470.64,14312859796019.936
co2_conventional,72.60000000000001,71.8305,81.873,132.0,60.300000000000004,22.799999999999997,45.1,10.45,495.0,195.3,6896838.59337842,1157100.66569679,11413318259685.426,4228368723699.192,12098639944470.64,14312859796019.936
cost_conventional,66.0,61.568999999999996,86.4215,132.0,73.7,25.200000000000003,38.949999999999996,9.9,495.0,217,1773518.27235779,5748639.43970789,10358520771919.322,6914431239360.791,11295748724397.805,14633362336245.326
co2_conventional,66.0,61.568999999999996,86.4215,132.0,73.7,25.200000000000003,38.949999999999996,9.9,495.0,217,6830229.78241154,1222200.14186314,11011499684132.77,4386649039219.657,11295748724397.805,14633362336245.326
cost_conventional,59.4,71.8305,100.06700000000001,126.0,70.35000000000001,25.200000000000003,38.949999999999996,12.100000000000001,577.5,238.70000000000002,681232.014806746,2573384.83633054,9899136907567.723,10009882286975.148,10357639944149.11,16526779122621.371
cost_conventional,72.60000000000001,71.8305,86.4215,120.0,70.35000000000001,26.400000000000002,36.9,10.45,550.0,238.70000000000002,1953663.27812565,5624172.85973524,11221630910270.04,7306109987606.928,11843838999141.564,16051544474728.229
co2_conventional,59.4,71.8305,100.06700000000001,126.0,70.35000000000001,25.200000000000003,38.949999999999996,12.100000000000001,577.5,238.70000000000002,6647249.47597957,1401034.17184459,11128954844912.404,4729418781529.415,10357639944149.11,16526779122621.371
co2_conventional,72.60000000000001,71.8305,86.4215,120.0,70.35000000000001,26.400000000000002,36.9,10.45,550.0,238.70000000000002,6701644.15206457,1347872.06208808,11598877605873.475,4665896296488.889,11843838999141.564,16051544474728.229
cost_conventional,62.699999999999996,61.568999999999996,86.4215,126.0,70.35000000000001,22.799999999999997,38.949999999999996,11.55,605.0,238.70000000000002,1530127.22227494,5916804.25488352,9981945707248.43,7805624794458.108,10749353902877.611,16851578598349.473
cost_conventional,72.60000000000001,68.41,100.06700000000001,108.0,60.300000000000004,21.6,45.1,12.100000000000001,522.5,206.14999999999998,32709.3643550737,6878199.15089974,11050167168510.44,10328960431240.725,11557301114768.51,14801882185963.99
co2_conventional,62.699999999999996,61.568999999999996,86.4215,126.0,70.35000000000001,22.799999999999997,38.949999999999996,11.55,605.0,238.70000000000002,6609374.89913183,1438050.52263992,10658627397346.676,4561967533131.758,10749353902877.611,16851578598349.473
co2_conventional,72.60000000000001,68.41,100.06700000000001,108.0,60.300000000000004,21.6,45.1,12.100000000000001,522.5,206.14999999999998,6776400.58053089,1274809.59088371,12252407291031.469,4288218289344.427,11557301114768.51,14801882185963.99
cost_conventional,66.0,71.8305,90.97,114.0,73.7,25.200000000000003,36.9,12.100000000000001,522.5,217.0,1147663.63164415,2606340.7743366,10508251601348.26,8302045870063.484,10902236036863.795,15251781396446.854
cost_conventional,69.3,64.98949999999999,81.873,120.0,60.300000000000004,26.400000000000002,36.9,11,550.0,238.70000000000002,2032004.06973545,5570045.29531869,10626126386343.283,7211871226144.928,11414203290873.012,16051659896119.82
co2_conventional,66.0,71.8305,90.97,114.0,73.7,25.200000000000003,36.9,12.100000000000001,522.5,217.0,6674238.97431767,1374656.24708811,11228471804585.543,4560433484266.645,10902236036863.795,15251781396446.854
co2_conventional,69.3,64.98949999999999,81.873,120.0,60.300000000000004,26.400000000000002,36.9,11,550.0,238.70000000000002,6689714.17496504,1359531.70964195,11027587657714.473,4693827752722.52,11414203290873.012,16051659896119.82
cost_conventional,66.0,61.568999999999996,90.97,114.0,73.7,25.200000000000003,38.949999999999996,11.0,522.5,206.14999999999998,32709.3643550685,6878199.15089974,10246725821777.297,10350853604432.088,10890715633215.217,15237762811612.695
cost_conventional,62.699999999999996,64.98949999999999,86.4215,120.0,70.35000000000001,21.6,45.1,12.100000000000001,495.0,238.70000000000002,1485968.0512942,3925172.52868433,10027731763246.76,7095242496860.79,10617864828729.963,14229891034602.977
co2_conventional,66.0,61.568999999999996,90.97,114.0,73.7,25.200000000000003,38.949999999999996,11.0,522.5,206.14999999999998,6742291.03900445,1308146.22087925,11178570459599.705,4512062041074.563,10890715633215.217,15237762811612.695
co2_conventional,62.699999999999996,64.98949999999999,86.4215,120.0,70.35000000000001,21.6,45.1,12.100000000000001,495.0,238.70000000000002,6818442.20894245,1233720.61260824,10704811776153.543,4229575875182.1265,10617864828729.963,14229891034602.977
cost_conventional,66.0,61.568999999999996,86.4215,120,63.65,26.400000000000002,38.949999999999996,12.100000000000001,522.5,227.85000000000002,1325855.77391,6057940.38272492,10267231775552.727,8146894800545.035,11010187369847.09,15417844123656.762
cost_conventional,66.0,64.98949999999999,86.4215,108.0,73.7,25.200000000000003,43.050000000000004,11.55,495.0,195.3,558555.399829187,6565479.96958281,10280772244309.092,9112219163378.254,10758272024158.445,14606133116318.523
co2_conventional,66.0,61.568999999999996,86.4215,120,63.65,26.400000000000002,38.949999999999996,12.100000000000001,522.5,227.85000000000002,6725184.98465872,1324864.65738961,10953960158079.756,4684217242102.874,11010187369847.09,15417844123656.762
co2_conventional,66.0,64.98949999999999,86.4215,108.0,73.7,25.200000000000003,43.050000000000004,11.55,495.0,195.3,6857136.83249733,1195902.79710739,10970642927096.71,4484920611520.374,10758272024158.445,14606133116318.523
cost_conventional,72.60000000000001,64.98949999999999,90.97,132.0,60.300000000000004,21.6,36.9,11.0,577.5,195.3,1623075.26907882,5852584.18144043,11153617053251.94,7405707893886.505,12092868745189.754,16016873854717.984
cost_conventional,62.699999999999996,75.251,86.4215,132.0,67.0,21.6,41.0,11,550.0,227.85000000000002,2028990.57423993,1717172.46135823,10216262675062.166,6781426023461.061,10895076004054.229,15449485700478.023
co2_conventional,72.60000000000001,64.98949999999999,90.97,132.0,60.300000000000004,21.6,36.9,11.0,577.5,195.3,6609237.65829456,1438184.65364279,11797124368765.973,4321811537480.098,12092868745189.754,16016873854717.984
co2_conventional,62.699999999999996,75.251,86.4215,132.0,67.0,21.6,41.0,11,550.0,227.85000000000002,6694775.31022666,1354585.25812066,10775989024060.717,4290748931955.7114,10895076004054.229,15449485700478.023
cost_conventional,72.60000000000001,71.8305,90.97,114.0,70.35000000000001,21.6,36.9,10.45,577.5,195.3,1084028.69509989,6225024.61198775,11235589738875.105,8398685865536.015,11709464325353.363,16016758433326.219
co2_conventional,72.60000000000001,71.8305,90.97,114.0,70.35000000000001,21.6,36.9,10.45,577.5,195.3,6622483.02460668,1425239.42318403,11801899630028.879,4294209491242.322,11709464325353.363,16016758433326.219
cost_conventional,66.0,75.251,100.06700000000001,132.0,70.35000000000001,24.0,43.050000000000004,11,577.5,227.85000000000002,1205848.37330902,2414484.86585593,10779334593349.332,8631030401240.232,11309005221604.256,16367390048309.863
co2_conventional,66.0,75.251,100.06700000000001,132.0,70.35000000000001,24.0,43.050000000000004,11,577.5,227.85000000000002,6727146.84178285,1322947.25533363,11769451005386.797,4588350408190.069,11309005221604.256,16367390048309.863
cost_conventional,59.4,68.41,100.06700000000001,114.0,73.7,22.799999999999997,43.050000000000004,12.100000000000001,550.0,206.14999999999998,32709.3643550685,3348734.10811026,9700269565392.258,10842534724111.316,10088109037924.023,15567511548636.855
cost_conventional,69.3,64.98949999999999,100.06700000000001,120.0,70.35000000000001,24.0,41.0,11,550.0,206.14999999999998,32709.3643550685,6878199.15089974,10766581433078.127,10622199403425.79,11432924367665.396,15712651195330.834
co2_conventional,59.4,68.41,100.06700000000001,114.0,73.7,22.799999999999997,43.050000000000004,12.100000000000001,550.0,206.14999999999998,6714127.95457639,1335671.13863235,11095665413499.793,4455089612179.252,10088109037924.023,15567511548636.855
co2_conventional,69.3,64.98949999999999,100.06700000000001,120.0,70.35000000000001,24.0,41.0,11,550.0,206.14999999999998,6727448.66964744,1322652.26679395,11965671376131.275,4492218893509.216,11432924367665.396,15712651195330.834
cost_conventional,59.4,75.251,90.97,114.0,60.300000000000004,22.799999999999997,36.9,11.55,550.0,227.85000000000002,1195336.64563173,1745343.29103921,9734540410464.428,8537463236288.921,10074009654330.02,15592670112786.361
cost_conventional,72.60000000000001,64.98949999999999,81.873,108.0,70.35000000000001,22.799999999999997,45.1,12.100000000000001,577.5,227.85000000000002,1681129.0704788,5812473.39355671,10907261649735.31,7730076202554.749,11564545777739.123,16222250401615.861
co2_conventional,59.4,75.251,90.97,114.0,60.300000000000004,22.799999999999997,36.9,11.55,550.0,227.85000000000002,6627207.84468511,1420621.66604918,10652319984893.73,4398344790801.521,10074009654330.02,15592670112786.361
co2_conventional,72.60000000000001,64.98949999999999,81.873,108.0,70.35000000000001,22.799999999999997,45.1,12.100000000000001,577.5,227.85000000000002,6714127.95457635,1335671.13863239,11294570618032.328,4551219387875.993,11564545777739.123,16222250401615.861
cost_conventional,59.4,61.568999999999996,95.5185,114.0,73.7,24.0,45.1,9.9,522.5,238.70000000000002,32709.3643550685,6125594.92218798,9565783801725.432,10450419336715.438,10079474233915.941,15145032198307.607
cost_conventional,66.0,75.251,86.4215,120.0,73.7,22.799999999999997,43.050000000000004,9.9,605.0,195.3,1872037.47954124,1850046.38262189,10534440150766.012,7453676801118.124,11040450845201.469,16791478368849.752
co2_conventional,59.4,61.568999999999996,95.5185,114.0,73.7,24.0,45.1,9.9,522.5,238.70000000000002,6881091.63773733,1172490.8002536,10869199118515.32,4400358383019.061,10079474233915.941,15145032198307.607
co2_conventional,66.0,75.251,86.4215,120.0,73.7,22.799999999999997,43.050000000000004,9.9,605.0,195.3,6712837.76721262,1336932.09075443,11040851466349.598,4484467976532.477,11040450845201.469,16791478368849.752
cost_conventional,69.3,75.251,90.97,120,73.7,22.799999999999997,38.949999999999996,10.45,550.0,195.3,1577539.93307084,2340392.07511251,10982403371566.615,7431316788915.628,11447503347214.688,15546473046729.234
cost_conventional,62.699999999999996,71.8305,86.4215,114.0,60.300000000000004,24.0,38.949999999999996,11.55,550.0,227.85000000000002,1518363.16397821,1973483.48451814,10052844558508.29,8005167788454.452,10475312951975.557,15742643599384.945
co2_conventional,69.3,75.251,90.97,120,73.7,22.799999999999997,38.949999999999996,10.45,550.0,195.3,6694775.31022666,1354585.25812065,11560740675879.545,4340598123571.063,11447503347214.688,15546473046729.234
co2_conventional,62.699999999999996,71.8305,86.4215,114.0,60.300000000000004,24.0,38.949999999999996,11.55,550.0,227.85000000000002,6678295.68119608,1370691.46391737,10701044006207.402,4517636317017.317,10475312951975.557,15742643599384.945
cost_conventional,69.3,71.8305,90.97,126.0,70.35000000000001,24.0,41.0,10.45,522.5,195.3,1647697.8704354,3549510.28744375,10976050319567.055,7159765047422.88,11574024775643.6,15076187660132.314
cost_conventional,69.3,75.251,86.4215,132.0,60.300000000000004,25.200000000000003,45.1,12.100000000000001,522.5,227.85000000000002,2257429.13982779,2228481.40728682,10968705831087.365,6866400436901.973,11697336646825.01,15277076631300.623
co2_conventional,69.3,71.8305,90.97,126.0,70.35000000000001,24.0,41.0,10.45,522.5,195.3,6789015.41768579,1262480.60198889,11569881275564.414,4385267766134.151,11574024775643.6,15076187660132.314
co2_conventional,69.3,75.251,86.4215,132.0,60.300000000000004,25.200000000000003,45.1,12.100000000000001,522.5,227.85000000000002,6831472.30798042,1220985.7715346,11372310098500.531,4614866036412.45,11697336646825.01,15277076631300.623
cost_conventional,59.4,68.41,95.5185,120,60.300000000000004,24.0,38.949999999999996,10.45,495.0,217.0,603992.154199806,2833884.90794978,9756467277251.607,9042192972945.492,10202613128837.121,14485805769599.09
cost_conventional,72.60000000000001,75.251,95.5185,108.0,70.35000000000001,25.200000000000003,43.050000000000004,11,605.0,238.70000000000002,32709.3643550685,4488944.32992012,11275583904324.133,11791807668181.412,11578929786114.814,17151410150154.818
co2_conventional,59.4,68.41,95.5185,120,60.300000000000004,24.0,38.949999999999996,10.45,495.0,217.0,6787879.14531557,1263591.12678299,10892397743019.46,4309610765054.185,10202613128837.121,14485805769599.09
co2_conventional,72.60000000000001,75.251,95.5185,108.0,70.35000000000001,25.200000000000003,43.050000000000004,11,605.0,238.70000000000002,6709951.98301286,1339752.48398781,12052130478258.477,4772577355984.263,11578929786114.814,17151410150154.818
cost_conventional,72.60000000000001,75.251,90.97,132.0,73.7,26.400000000000002,38.949999999999996,12.100000000000001,495.0,227.85000000000002,2006662.45247383,3303868.22429237,11438745186631.014,6779187768342.4,12124259731713.27,14797585250461.215
cost_conventional,66.0,71.8305,81.873,132.0,70.35000000000001,25.200000000000003,43.050000000000004,10.45,550.0,217,2454204.93939747,2247522.93546304,10494753394821.865,6514141064167.948,11301346947418.514,15878598501149.168
co2_conventional,72.60000000000001,75.251,90.97,132.0,73.7,26.400000000000002,38.949999999999996,12.100000000000001,495.0,227.85000000000002,6764157.08550445,1286775.65214643,11894073578971.71,4610700445282.791,12124259731713.27,14797585250461.215
co2_conventional,66.0,71.8305,81.873,132.0,70.35000000000001,25.200000000000003,43.050000000000004,10.45,550.0,217,6803925.13717525,1247908.73207466,10829112203430.7,4586940441812.452,11301346947418.514,15878598501149.168
cost_conventional,62.699999999999996,64.98949999999999,81.873,108.0,63.65,21.6,43.050000000000004,10.45,577.5,206.14999999999998,1447782.29356783,3504439.20117204,9884078394073.926,7668081553359.899,10336316584989.072,16039752169619.486
cost_conventional,69.3,75.251,100.06700000000001,114.0,73.7,21.6,36.9,12.100000000000001,605.0,217,32709.3643550685,3589879.53378806,10976477036281.023,11258080028253.379,11314083208335.57,16669542051919.645
co2_conventional,62.699999999999996,64.98949999999999,81.873,108.0,63.65,21.6,43.050000000000004,10.45,577.5,206.14999999999998,6712837.76721262,1336932.09075443,10418097778408.93,4338487774295.542,10336316584989.072,16039752169619.486
co2_conventional,69.3,75.251,100.06700000000001,114.0,73.7,21.6,36.9,12.100000000000001,605.0,217,6561441.85969104,1484897.41441536,11977606765048.932,4459077240423.668,11314083208335.57,16669542051919.645
cost_conventional,69.3,61.568999999999996,90.97,120,60.300000000000004,25.200000000000003,36.9,11.0,577.5,238.70000000000002,788262.155274233,6428873.99813915,10631874601955.04,9477142720252.375,11412272226141.615,16524246781277.477
co2_conventional,69.3,61.568999999999996,90.97,120,60.300000000000004,25.200000000000003,36.9,11.0,577.5,238.70000000000002,6641581.93340959,1406573.28967451,11457433108040.996,4660680753384.378,11412272226141.615,16524246781277.477
cost_conventional,59.4,71.8305,100.06700000000001,126.0,60.300000000000004,21.6,38.949999999999996,9.9,522.5,238.70000000000002,671856.096767576,2542229.86047364,9885477289377.72,9017822796466.887,10342737006992.92,14842783726550.145
co2_conventional,59.4,71.8305,100.06700000000001,126.0,60.300000000000004,21.6,38.949999999999996,9.9,522.5,238.70000000000002,6725184.98465868,1324864.65738965,11145467382011.033,4153947047799.091,10342737006992.92,14842783726550.145
cost_conventional,59.4,61.568999999999996,95.5185,126.0,73.7,26.400000000000002,43.050000000000004,11.0,605.0,227.85000000000002,32709.3643550685,6827047.2713314,9710476605700.414,11620830884676.24,10350132651310.29,17282992897581.182
cost_conventional,72.60000000000001,61.568999999999996,90.97,120.0,73.7,25.200000000000003,41.0,9.9,577.5,227.85000000000002,793488.671261003,6425765.80355316,10992801756581.934,9383654820316.639,11838240776120.783,16512529695003.816
co2_conventional,59.4,61.568999999999996,95.5185,126.0,73.7,26.400000000000002,43.050000000000004,11.0,605.0,227.85000000000002,6726188.7601217,1323883.62716432,10857208175853.96,4873288513562.374,10350132651310.29,17282992897581.182
co2_conventional,72.60000000000001,61.568999999999996,90.97,120.0,73.7,25.200000000000003,41.0,9.9,577.5,227.85000000000002,6735830.91936697,1314459.95622849,11774735306996.19,4625452084351.344,11838240776120.783,16512529695003.816
cost_conventional,69.3,61.568999999999996,90.97,120,60.300000000000004,24.0,45.1,9.9,550.0,217.0,788262.155274233,6428873.99813915,10631874601955.04,9297737795282.59,11412272226141.615,15733112590280.152
co2_conventional,69.3,61.568999999999996,90.97,120,60.300000000000004,24.0,45.1,9.9,550.0,217.0,6843526.82041076,1209204.41058153,11500976126982.463,4464734034121.991,11412272226141.615,15733112590280.152
cost_conventional,59.4,71.8305,86.4215,126.0,63.65,22.799999999999997,36.9,9.9,577.5,217,1767869.14857844,1814217.2222853,9754891667307.922,7444599947957.541,10344841047984.498,16196493481195.436
cost_conventional,59.4,61.568999999999996,86.4215,114.0,73.7,25.200000000000003,38.949999999999996,9.9,495.0,238.70000000000002,993795.868597465,4564696.72158206,9553555347716.822,8211750669321.368,10077565164097.73,14665540817468.207
co2_conventional,59.4,71.8305,86.4215,126.0,63.65,22.799999999999997,36.9,9.9,577.5,217,6648912.66121533,1399408.67386551,10438075983943.938,4382844461527.0293,10344841047984.498,16196493481195.436
co2_conventional,59.4,61.568999999999996,86.4215,114.0,73.7,25.200000000000003,38.949999999999996,9.9,495.0,238.70000000000002,6828782.21602937,1223614.90684435,10383066768558.45,4396930662879.0195,10077565164097.73,14665540817468.207
cost_conventional,62.699999999999996,64.98949999999999,81.873,114.0,70.35000000000001,22.799999999999997,36.9,11,495.0,206.14999999999998,1715604.84592205,3543735.02033868,9932115899280.102,6693569843362.768,10481581085123.729,14319858463780.777
cost_conventional,59.4,64.98949999999999,86.4215,132.0,73.7,25.200000000000003,36.9,11.55,550.0,195.3,1788584.36475786,2717351.0050881,9737412560834.432,7270097094224.473,10487392924738.783,15839746367027.71
co2_conventional,62.699999999999996,64.98949999999999,81.873,114.0,70.35000000000001,22.799999999999997,36.9,11,495.0,206.14999999999998,6708439.63154321,1341230.56604668,10436566828184.617,4214574076054.0186,10481581085123.729,14319858463780.777
co2_conventional,59.4,64.98949999999999,86.4215,132.0,73.7,25.200000000000003,36.9,11.55,550.0,195.3,6666461.71754342,1382257.273659,10417931047987.89,4595318882439.832,10487392924738.783,15839746367027.71
cost_conventional,72.60000000000001,71.8305,100.06700000000001,108.0,60.300000000000004,22.799999999999997,38.949999999999996,9.9,522.5,238.70000000000002,32709.3643550737,6878199.15089974,11158893410530.117,10320381076571.77,11561141249317.94,14990455714587.986
co2_conventional,72.60000000000001,71.8305,100.06700000000001,108.0,60.300000000000004,22.799999999999997,38.949999999999996,9.9,522.5,238.70000000000002,6737482.80943275,1312845.49747437,12263862806515.377,4259710840997.173,11561141249317.94,14990455714587.986
cost_conventional,72.60000000000001,71.8305,100.06700000000001,114.0,60.300000000000004,26.400000000000002,43.050000000000004,11.0,495.0,217.0,32709.3643550737,6878199.15089974,11230909942761.258,10446534600746.281,11696470458015.273,14785868164187.75
co2_conventional,72.60000000000001,71.8305,100.06700000000001,114.0,60.300000000000004,26.400000000000002,43.050000000000004,11.0,495.0,217.0,6893294.44058571,1160564.50909694,12315181552957.309,4571729635022.429,11696470458015.273,14785868164187.75
cost_conventional,59.4,64.98949999999999,90.97,108.0,63.65,22.799999999999997,36.9,9.9,605.0,227.85000000000002,32709.3643550685,3797671.55682397,9551066809426.293,11353796318453.623,9932127687702.947,16832841595002.352
co2_conventional,59.4,64.98949999999999,90.97,108.0,63.65,22.799999999999997,36.9,9.9,605.0,227.85000000000002,6622020.91726897,1425691.05931415,10569504775822.41,4460534240670.201,9932127687702.947,16832841595002.352
cost_conventional,62.699999999999996,75.251,81.873,132.0,70.35000000000001,22.799999999999997,36.9,11.0,577.5,217.0,2355842.1131961,1617814.08240435,10144365091303.832,6625529065573.436,10899089114863.877,16196724323978.695
co2_conventional,62.699999999999996,75.251,81.873,132.0,70.35000000000001,22.799999999999997,36.9,11.0,577.5,217.0,6619940.09416622,1427724.73161693,10538457266211.318,4438184081411.748,10899089114863.877,16196724323978.695
cost_conventional,59.4,61.568999999999996,81.873,114.0,70.35000000000001,24.0,41.0,11,605.0,238.70000000000002,1504653.53966725,3929682.86478143,9506113439634.389,8013916418970.196,10071642983470.018,17001436663556.264
co2_conventional,59.4,61.568999999999996,81.873,114.0,70.35000000000001,24.0,41.0,11,605.0,238.70000000000002,6667951.16385424,1380801.57773523,10117075078370.47,4653762869734.751,10071642983470.018,17001436663556.264
cost_conventional,69.3,71.8305,95.5185,108.0,67.0,24.0,45.1,11.0,550.0,217.0,32709.3643550685,4769810.12523609,10825110836521.477,10947010269203.898,11164024038742.328,15733343433063.44
co2_conventional,69.3,71.8305,95.5185,108.0,67.0,24.0,45.1,11.0,550.0,217.0,6806489.35543841,1245402.61819446,11757636973532.975,4521683096874.608,11164024038742.328,15733343433063.44
cost_conventional,62.699999999999996,68.41,86.4215,126.0,63.65,26.400000000000002,43.050000000000004,10.45,495.0,238.70000000000002,1769285.40705649,2482626.03621504,10109241494265.482,7217481689629.442,10747098880539.19,14817931224018.941
co2_conventional,62.699999999999996,68.41,86.4215,126.0,63.65,26.400000000000002,43.050000000000004,10.45,495.0,238.70000000000002,6910433.82418349,1143813.49856494,10753763037975.229,4553273485690.285,10747098880539.19,14817931224018.941
cost_conventional,59.4,75.251,81.873,114.0,73.7,21.6,43.050000000000004,10.45,550.0,238.70000000000002,1894616.27512535,1419680.56418881,9645377433099.51,7170191264828.895,10091971167386.791,15467761018258.33
co2_conventional,59.4,75.251,81.873,114.0,73.7,21.6,43.050000000000004,10.45,550.0,238.70000000000002,6743043.89324959,1307410.42607558,10214685534604.033,4280424654486.0615,10091971167386.791,15467761018258.33
cost_conventional,66.0,71.8305,86.4215,120.0,73.7,21.6,43.050000000000004,9.9,577.5,206.14999999999998,1795969.18451119,2315285.61172414,10501753630796.916,7146161601098.961,11036610710651.988,16039636748227.88
cost_conventional,69.3,61.568999999999996,90.97,120,70.35000000000001,21.6,45.1,11.55,522.5,195.3,788522.281571329,6428719.30175051,10650897607337.78,8618065804577.463,11427175163297.89,14785677523960.938
co2_conventional,66.0,71.8305,86.4215,120.0,73.7,21.6,43.050000000000004,9.9,577.5,206.14999999999998,6729629.31263322,1320521.03649545,11022170765789.305,4310439369966.62,11036610710651.988,16039636748227.88
co2_conventional,69.3,61.568999999999996,90.97,120,70.35000000000001,21.6,45.1,11.55,522.5,195.3,6798067.75161072,1253633.39111632,11495842656622.07,4254775396339.2524,11427175163297.89,14785677523960.938
cost_conventional,66.0,61.568999999999996,100.06700000000001,126.0,70.35000000000001,26.400000000000002,43.050000000000004,10.45,577.5,217,32709.3643550685,6878199.15089974,10389167046765.23,11277552353044.064,11158315474708.906,16646529362382.602
co2_conventional,66.0,61.568999999999996,100.06700000000001,126.0,70.35000000000001,26.400000000000002,43.050000000000004,10.45,577.5,217,6777772.88391488,1273468.38346472,11684912653221.947,4766428103019.39,11158315474708.906,16646529362382.602
cost_conventional,59.4,68.41,90.97,114.0,67.0,22.799999999999997,43.050000000000004,10.45,605.0,206.14999999999998,894912.818331621,2515571.42417774,9677704802141.1,9449243492534.99,10076264676668.414,16807683030852.95
cost_conventional,66.0,61.568999999999996,100.06700000000001,126.0,67.0,25.200000000000003,41.0,10.45,605.0,217,32709.3643550685,6878199.15089974,10385318164974.656,11418572880211.924,11153347828990.207,17116814748979.639
co2_conventional,59.4,68.41,90.97,114.0,67.0,22.799999999999997,43.050000000000004,10.45,605.0,206.14999999999998,6701107.42025956,1348396.63171844,10626404270467.162,4517555526215.822,10076264676668.414,16807683030852.95
co2_conventional,66.0,61.568999999999996,100.06700000000001,126.0,67.0,25.200000000000003,41.0,10.45,605.0,217,6694287.51473635,1355062.00031789,11658444586988.236,4721652813936.836,11153347828990.207,17116814748979.639
cost_conventional,62.699999999999996,61.568999999999996,95.5185,120,60.300000000000004,21.6,45.1,12.100000000000001,577.5,217.0,32709.3643550737,6878199.15089974,9961767652304.697,11010633073873.031,10601030826842.355,16058489172966.58
cost_conventional,66.0,64.98949999999999,95.5185,114.0,60.300000000000004,22.799999999999997,36.9,11,495.0,195.3,32709.3643550737,6878199.15089974,10336427887250.36,9839331198475.334,10875639719798.826,14303769223169.365
co2_conventional,62.699999999999996,61.568999999999996,95.5185,120,60.300000000000004,21.6,45.1,12.100000000000001,577.5,217.0,6705248.4547727,1344349.43175077,11120096953351.912,4440261814124.2295,10601030826842.355,16058489172966.58
co2_conventional,66.0,64.98949999999999,95.5185,114.0,60.300000000000004,22.799999999999997,36.9,11,495.0,195.3,6708673.778998,1341001.72429991,11417355216485.191,4209469632434.638,10875639719798.826,14303769223169.365
cost_conventional,72.60000000000001,71.8305,81.873,114.0,60.300000000000004,24.0,38.949999999999996,11.55,605.0,227.85000000000002,2326187.14753497,5366787.02888238,11096944094907.793,6935344459197.506,11692652318379.043,16983161345775.88
cost_conventional,72.60000000000001,71.8305,81.873,114.0,73.7,25.200000000000003,41.0,9.9,495.0,195.3,2331078.6309116,5363407.38366664,11122237452903.422,6274241027923.277,11712522901254.078,14603485353583.049
co2_conventional,72.60000000000001,71.8305,81.873,114.0,60.300000000000004,24.0,38.949999999999996,11.55,605.0,227.85000000000002,6622982.98609253,1424750.79066891,11340274508312.756,4663127982176.28,11692652318379.043,16983161345775.88
co2_conventional,72.60000000000001,71.8305,81.873,114.0,73.7,25.200000000000003,41.0,9.9,495.0,195.3,6871441.49227268,1181922.27644359,11368271023240.904,4387751371900.95,11712522901254.078,14603485353583.049
cost_conventional,66.0,64.98949999999999,95.5185,108.0,73.7,22.799999999999997,43.050000000000004,12.100000000000001,522.5,195.3,32709.3643550685,6878199.15089974,10284564052723.719,10221200794910.83,10760181093976.627,14931163434829.963
co2_conventional,66.0,64.98949999999999,95.5185,108.0,73.7,22.799999999999997,43.050000000000004,12.100000000000001,522.5,195.3,6752561.70104041,1298108.28882916,11418320928915.674,4376541818571.294,10760181093976.627,14931163434829.963
cost_conventional,66.0,68.41,86.4215,114.0,70.35000000000001,26.400000000000002,43.050000000000004,11.55,550.0,195.3,1441551.17274363,3549510.28744375,10412870733651.24,8019642792077.205,10892473721686.475,15994322850747.424
co2_conventional,66.0,68.41,86.4215,114.0,70.35000000000001,26.400000000000002,43.050000000000004,11.55,550.0,195.3,6787376.82504301,1264082.06463545,10992965137129.445,4738877331669.906,10892473721686.475,15994322850747.424
