strategy,price_hydro [$/kWh],price_solar [$/kWh],price_wind [$/kWh],price_thermal [$/kWh],price_cogen [$/kWh],co2_hydro [kg/kWh],co2_solar [kg/kWh],co2_wind [kg/kWh],co2_thermal [kg/kWh],co2_cogen [kg/kWh],wind_capacity [kW],solar_capacity [kW],cost_conventional [$],co2_conventional [kg],original_cost_new_param [$],original_co2_new_param [kg]
co2_conventional,66,75.251,100.06700000000001,108.0,73.7,24.0,41,9.9,605.0,227.85000000000002,6693882.8608523,1355457.48487163,0.0,4592910331793.476,10772656032534.248,16985116580161.336
cost_conventional,69.3,71.8305,95.5185,126.0,63.65,22.799999999999997,36.9,10.45,495.0,217.0,1221086.05089426,3964228.58787644,11013160524799.545,0,11565044019115.229,14335832283000.652
co2_conventional,69.3,71.8305,95.5185,126.0,63.65,22.799999999999997,36.9,10.45,495.0,217.0,6725214.85009199,1324835.4686977,0.0,4191660895081.5063,11565044019115.229,14335832283000.652
cost_conventional,62.699999999999996,61.568999999999996,100.06700000000001,132.0,67.0,22.799999999999997,41,9.9,577.5,217.0,32709.3643550685,6878199.15089974,10116630020681.527,0,10882579070583.193,16201096478316.676
co2_conventional,62.699999999999996,61.568999999999996,100.06700000000001,132.0,67.0,22.799999999999997,41,9.9,577.5,217.0,6710066.6436671,1339640.42150808,0.0,4408760218438.767,10882579070583.193,16201096478316.676
cost_conventional,72.60000000000001,61.568999999999996,95.5185,108.0,67.0,24.0,43.050000000000004,10.45,605.0,217.0,32709.3643550706,6878199.15089974,10844875688760.865,0,11558601602197.96,16971444259502.309
co2_conventional,72.60000000000001,61.568999999999996,95.5185,108.0,67.0,24.0,43.050000000000004,10.45,605.0,217.0,6712633.64557488,1337131.58705977,0.0,4628523471894.643,11558601602197.96,16971444259502.309
cost_conventional,62.699999999999996,71.8305,100.06700000000001,126.0,60.300000000000004,26.400000000000002,38.949999999999996,10.45,522.5,227.85000000000002,647050.324601985,2812800.35138389,10276771875847.273,0,10748834974097.096,15417497859481.852
co2_conventional,62.699999999999996,71.8305,100.06700000000001,126.0,60.300000000000004,26.400000000000002,38.949999999999996,10.45,522.5,227.85000000000002,6780235.81501066,1271061.2616164,0.0,4599733121057.923,10748834974097.096,15417497859481.852
cost_conventional,59.4,68.41,90.97,114.0,67.0,21.6,36.9,11.55,577.5,206.14999999999998,894912.818331621,2515571.42417774,9677704802141.1,0,10076264676668.414,16033078516721.084
co2_conventional,59.4,68.41,90.97,114.0,67.0,21.6,36.9,11.55,577.5,206.14999999999998,6587497.04385162,1459432.63256969,0.0,4354394376333.0728,10076264676668.414,16033078516721.084
cost_conventional,66,64.98949999999999,86.4215,120.0,63.65,25.200000000000003,43.050000000000004,10.45,495.0,238.70000000000002,1486964.72372579,5946626.27828399,10362147512943.771,0,11014027504396.67,14670259235981.02
co2_conventional,66,64.98949999999999,86.4215,120.0,63.65,25.200000000000003,43.050000000000004,10.45,495.0,238.70000000000002,6889038.57969536,1164723.93351207,0.0,4448201948748.22,11014027504396.67,14670259235981.02
cost_conventional,62.699999999999996,68.41,81.873,120.0,70.35000000000001,24.0,45.1,9.9,495.0,217.0,1985971.67728621,2317550.81152754,10013654835600.86,0,10620750428370.46,14492594843889.205
co2_conventional,62.699999999999996,68.41,81.873,120.0,70.35000000000001,24.0,45.1,9.9,495.0,217.0,6941615.59598048,1113338.2959535,0.0,4314822316211.555,10620750428370.46,14492594843889.205
cost_conventional,59.4,61.568999999999996,81.873,132.0,60.300000000000004,24.0,36.9,10.45,577.5,238.70000000000002,1973515.42978843,4009071.35453431,9608627992036.047,0,10462727672405.322,16376459371848.006
co2_conventional,59.4,61.568999999999996,81.873,132.0,60.300000000000004,24.0,36.9,10.45,577.5,238.70000000000002,6642605.09472337,1405573.31287574,0.0,4526843418051.053,10462727672405.322,16376459371848.006
cost_conventional,69.3,68.41,100.06700000000001,120.0,67.0,22.799999999999997,43.050000000000004,9.9,522.5,238.70000000000002,32709.3643550737,6878199.15089974,10869539233263.268,0,11431796856496.34,14995058711709.215
co2_conventional,69.3,68.41,100.06700000000001,120.0,67.0,22.799999999999997,43.050000000000004,9.9,522.5,238.70000000000002,6828782.21602934,1223614.90684437,0.0,4283739868196.8076,11431796856496.34,14995058711709.215
cost_conventional,59.4,71.8305,100.06700000000001,114.0,60.300000000000004,24.0,36.9,11.55,522.5,227.85000000000002,32709.3643550685,2920662.42430322,9731205805004.938,0,10072078589598.523,15120083227628.799
co2_conventional,59.4,71.8305,100.06700000000001,114.0,60.300000000000004,24.0,36.9,11.55,522.5,227.85000000000002,6672658.20406286,1376201.1975839,0.0,4431685407115.999,10072078589598.523,15120083227628.799
cost_conventional,59.4,68.41,90.97,108.0,67.0,25.200000000000003,38.949999999999996,9.9,495.0,217.0,32709.3643550685,3185424.6196283,9610056211630.75,0,9940935467971.207,14633362336245.326
co2_conventional,59.4,68.41,90.97,108.0,67.0,25.200000000000003,38.949999999999996,9.9,495.0,217.0,6830229.78241154,1222200.14186314,0.0,4386649039219.657,9940935467971.207,14633362336245.326
cost_conventional,69.3,61.568999999999996,100.06700000000001,108.0,60.300000000000004,26.400000000000002,45.1,11.55,550.0,195.3,32709.3643550706,6878199.15089974,10494764159314.656,0,11143522878565.275,15996624349307.977
co2_conventional,69.3,61.568999999999996,100.06700000000001,108.0,60.300000000000004,26.400000000000002,45.1,11.55,550.0,195.3,6829924.51679175,1222498.49025957,0.0,4750662474696.36,11143522878565.275,15996624349307.977
cost_conventional,69.3,75.251,100.06700000000001,132.0,60.300000000000004,24.0,41,9.9,522.5,217.0,1220399.36877815,2791920.6294698,11148579055911.914,0,11700200251552.188,15108250719963.572
co2_conventional,69.3,75.251,100.06700000000001,132.0,60.300000000000004,24.0,41,9.9,522.5,217.0,6805806.54763478,1246069.95378705,0.0,4367170799538.097,11700200251552.188,15108250719963.572
cost_conventional,59.4,75.251,95.5185,108.0,67.0,26.400000000000002,43.050000000000004,10.45,605.0,227.85000000000002,32709.3643550685,2536615.49035151,9700662885805.389,0,9949570271979.252,17282877476189.521
co2_conventional,59.4,75.251,95.5185,108.0,67.0,26.400000000000002,43.050000000000004,10.45,605.0,227.85000000000002,6736694.84832816,1313615.60362706,0.0,4845206375558.254,9949570271979.252,17282877476189.521
cost_conventional,69.3,68.41,95.5185,120.0,63.65,26.400000000000002,36.9,9.9,577.5,195.3,32709.3643550737,6878199.15089974,10861765949380.58,0,11425874675868.492,16607330964086.229
co2_conventional,69.3,68.41,95.5185,120.0,63.65,26.400000000000002,36.9,9.9,577.5,195.3,6692590.71467319,1356720.35142291,0.0,4690669665604.712,11425874675868.492,16607330964086.229
cost_conventional,72.60000000000001,61.568999999999996,95.5185,108.0,60.300000000000004,24.0,43.050000000000004,12.100000000000001,495.0,227.85000000000002,32709.3643550706,6878199.15089974,10831586163313.414,0,11548666310760.496,14506844271506.701
co2_conventional,72.60000000000001,61.568999999999996,95.5185,108.0,60.300000000000004,24.0,43.050000000000004,12.100000000000001,495.0,227.85000000000002,6814824.18467056,1237256.65358297,0.0,4423555963162.922,11548666310760.496,14506844271506.701
cost_conventional,66,64.98949999999999,81.873,120.0,63.65,25.200000000000003,43.050000000000004,12.100000000000001,577.5,195.3,1936977.39642538,5635701.5425328,10302849676237.438,0,11013072969487.611,16467025157296.629
co2_conventional,66,64.98949999999999,81.873,120.0,63.65,25.200000000000003,43.050000000000004,12.100000000000001,577.5,195.3,6712837.76721261,1336932.09075444,0.0,4734914044509.296,11013072969487.611,16467025157296.629
cost_conventional,59.4,61.568999999999996,95.5185,126.0,63.65,24.0,41,12.100000000000001,577.5,238.70000000000002,32709.3643550685,6763779.58187312,9698909311731.793,0,10335229714154.041,16381408633144.031
co2_conventional,59.4,61.568999999999996,95.5185,126.0,63.65,24.0,41,12.100000000000001,577.5,238.70000000000002,6666693.97009893,1382030.28387368,0.0,4636519024218.982,10335229714154.041,16381408633144.031
cost_conventional,66,61.568999999999996,86.4215,132.0,67.0,22.799999999999997,41,11.0,605.0,238.70000000000002,1756803.35724654,5760188.1823975,10352109823272.254,0,11285813432960.283,16853764675518.383
co2_conventional,66,61.568999999999996,86.4215,132.0,67.0,22.799999999999997,41,11.0,605.0,238.70000000000002,6659244.02135487,1389311.41911186,0.0,4547727878979.7705,11285813432960.283,16853764675518.383
cost_conventional,62.699999999999996,75.251,90.97,132.0,63.65,21.6,36.9,9.9,550.0,227.85000000000002,1746154.41219158,1835377.06696241,10277437796229.207,0,10891062893244.504,15444651860573.602
co2_conventional,62.699999999999996,75.251,90.97,132.0,63.65,21.6,36.9,9.9,550.0,227.85000000000002,6665142.26939984,1383546.82352078,0.0,4209067661243.7954,10891062893244.504,15444651860573.602
cost_conventional,69.3,68.41,90.97,132.0,73.7,25.200000000000003,41,11.55,550.0,206.14999999999998,1699074.08894086,5800074.74244786,10935896410279.88,0,11710481495510.057,15860438604760.33
co2_conventional,69.3,68.41,90.97,132.0,73.7,25.200000000000003,41,11.55,550.0,206.14999999999998,6727448.66964744,1322652.26679395,0.0,4626063974028.102,11710481495510.057,15860438604760.33
cost_conventional,59.4,64.98949999999999,86.4215,126.0,70.35000000000001,26.400000000000002,41,11.0,577.5,217.0,1641799.87271902,2688852.93888656,9693847985216.064,0,10347096070323.008,16644343285213.586
co2_conventional,59.4,64.98949999999999,86.4215,126.0,70.35000000000001,26.400000000000002,41,11.0,577.5,217.0,6725214.85009196,1324835.46869773,0.0,4782267033256.6875,10347096070323.008,16644343285213.586
cost_conventional,59.4,75.251,100.06700000000001,120.0,63.65,26.400000000000002,41,12.100000000000001,605.0,227.85000000000002,349047.905252168,2502565.77535246,9861064328620.248,0,10216215578563.957,17280922241803.896
co2_conventional,59.4,75.251,100.06700000000001,120.0,63.65,26.400000000000002,41,12.100000000000001,605.0,227.85000000000002,6667956.16341322,1380796.69146468,0.0,4916352673684.945,10216215578563.957,17280922241803.896
cost_conventional,66,68.41,86.4215,114.0,73.7,24.0,41,11.55,495.0,238.70000000000002,1455385.31156286,3561132.13503585,10416524347706.092,0,10897441367405.166,14520516592165.918
co2_conventional,66,68.41,86.4215,114.0,73.7,24.0,41,11.55,495.0,238.70000000000002,6790508.22083654,1261021.62529012,0.0,4388473805562.087,10897441367405.166,14520516592165.918
cost_conventional,62.699999999999996,61.568999999999996,95.5185,114.0,73.7,26.400000000000002,36.9,9.9,522.5,195.3,32709.3643550685,6878199.15089974,9907149666411.219,0,10485572201020.146,15366813217695.184
co2_conventional,62.699999999999996,61.568999999999996,95.5185,114.0,73.7,26.400000000000002,36.9,9.9,522.5,195.3,6760760.32339694,1290095.44468815,0.0,4543984456427.71,10485572201020.146,15366813217695.184
cost_conventional,62.699999999999996,61.568999999999996,100.06700000000001,132.0,67.0,22.799999999999997,43.050000000000004,11.0,577.5,195.3,32709.3643550685,6878199.15089974,10116630020681.527,0,10882579070583.193,16171450338437.578
co2_conventional,62.699999999999996,61.568999999999996,100.06700000000001,132.0,67.0,22.799999999999997,43.050000000000004,11.0,577.5,195.3,6714127.95457637,1335671.13863237,0.0,4467225898202.017,10882579070583.193,16171450338437.578
cost_conventional,69.3,75.251,81.873,132.0,60.300000000000004,25.200000000000003,36.9,10.45,577.5,195.3,2722678.15902928,2091889.32945329,10883159429396.871,0,11696382111916.027,16459774397439.803
co2_conventional,69.3,75.251,81.873,132.0,60.300000000000004,25.200000000000003,36.9,10.45,577.5,195.3,6666588.01308456,1382133.83993528,0.0,4612563165709.998,11696382111916.027,16459774397439.803
cost_conventional,72.60000000000001,75.251,81.873,126.0,63.65,25.200000000000003,38.949999999999996,10.45,495.0,227.85000000000002,2859888.49590463,2773778.0257978,11224939326518.207,0,11972118516041.674,14649566998248.33
co2_conventional,72.60000000000001,75.251,81.873,126.0,63.65,25.200000000000003,38.949999999999996,10.45,495.0,227.85000000000002,6806489.35543841,1245402.61819446,0.0,4420231459011.79,11972118516041.674,14649566998248.33
cost_conventional,69.3,68.41,90.97,114.0,60.300000000000004,26.400000000000002,41,10.45,577.5,195.3,594150.380725879,6544311.73300009,10779970401141.46,0,11284623286543.46,16612049382599.035
co2_conventional,69.3,68.41,90.97,114.0,60.300000000000004,26.400000000000002,41,10.45,577.5,195.3,6737811.36241082,1312524.38940391,0.0,4743958473508.644,11284623286543.46,16612049382599.035
cost_conventional,66,68.41,81.873,120.0,70.35000000000001,21.6,41,11.0,522.5,206.14999999999998,2094234.51622841,3272440.35179641,10389142141057.04,0,11026848395474.64,14797048346059.633
co2_conventional,66,68.41,81.873,120.0,70.35000000000001,21.6,41,11.0,522.5,206.14999999999998,6730171.2948881,1319991.33538876,0.0,4207279212248.3555,11026848395474.64,14797048346059.633
cost_conventional,62.699999999999996,75.251,81.873,126.0,70.35000000000001,26.400000000000002,36.9,12.100000000000001,495.0,217.0,2236057.83214234,1578169.20309558,10109418937321.326,0,10763759906166.734,14779194511289.236
co2_conventional,62.699999999999996,75.251,81.873,126.0,70.35000000000001,26.400000000000002,36.9,12.100000000000001,495.0,217.0,6725184.98465868,1324864.65738964,0.0,4593195666600.497,10763759906166.734,14779194511289.236
cost_conventional,72.60000000000001,75.251,95.5185,132.0,67.0,21.6,38.949999999999996,9.9,522.5,227.85000000000002,1625275.55698071,3553434.26270936,11489146490132.43,0,12115278975184.668,14826694485938.56
co2_conventional,72.60000000000001,75.251,95.5185,132.0,67.0,21.6,38.949999999999996,9.9,522.5,227.85000000000002,6726188.76012174,1323883.62716429,0.0,4148837468281.3833,12115278975184.668,14826694485938.56
cost_conventional,72.60000000000001,68.41,90.97,126.0,73.7,21.6,38.949999999999996,11.0,495.0,238.70000000000002,1543128.71573393,5907821.20581991,11232849652778.094,0,11981250253917.043,14222755696137.951
co2_conventional,72.60000000000001,68.41,90.97,126.0,73.7,21.6,38.949999999999996,11.0,495.0,238.70000000000002,6726946.79484162,1323142.76927381,0.0,4136699473445.627,11981250253917.043,14222755696137.951
cost_conventional,62.699999999999996,75.251,86.4215,114.0,60.300000000000004,26.400000000000002,41,11.55,495.0,206.14999999999998,1606705.324418,1663023.36467444,10081452056111.314,0,10479153086525.053,14767592846407.277
co2_conventional,62.699999999999996,75.251,86.4215,114.0,60.300000000000004,26.400000000000002,41,11.55,495.0,206.14999999999998,6833611.62156529,1218894.93412572,0.0,4583924144418.854,10479153086525.053,14767592846407.277
cost_conventional,62.699999999999996,61.568999999999996,100.06700000000001,132.0,70.35000000000001,22.799999999999997,41,9.9,605.0,195.3,32709.3643550685,6878199.15089974,10120478902472.066,0,10887546716301.969,16789176870289.172
co2_conventional,62.699999999999996,61.568999999999996,100.06700000000001,132.0,70.35000000000001,22.799999999999997,41,9.9,605.0,195.3,6688381.00171627,1360834.67360234,0.0,4471686983433.177,10887546716301.969,16789176870289.172
cost_conventional,62.699999999999996,68.41,86.4215,114.0,60.300000000000004,24.0,38.949999999999996,9.9,550.0,227.85000000000002,1391996.50249058,2483791.69645234,10017800182116.727,0,10471472817425.988,15742297335209.914
co2_conventional,62.699999999999996,68.41,86.4215,114.0,60.300000000000004,24.0,38.949999999999996,9.9,550.0,227.85000000000002,6724489.47589683,1325544.40614073,0.0,4433774528084.707,10471472817425.988,15742297335209.914
cost_conventional,59.4,68.41,100.06700000000001,132.0,70.35000000000001,21.6,36.9,10.45,495.0,195.3,872852.718461765,2812219.16988608,9917394234791.693,0,10489129018296.889,14155981813739.697
co2_conventional,59.4,68.41,100.06700000000001,132.0,70.35000000000001,21.6,36.9,10.45,495.0,195.3,6708919.59657617,1340761.47687109,0.0,4075625926122.647,10489129018296.889,14155981813739.697
cost_conventional,59.4,64.98949999999999,81.873,120.0,67.0,21.6,36.9,11.0,550.0,217.0,1803721.78253113,2472435.02380914,9590579745584.52,0,10205844680997.96,15428793462745.287
co2_conventional,59.4,64.98949999999999,81.873,120.0,67.0,21.6,36.9,11.0,550.0,217.0,6628364.13402099,1419491.5778676,0.0,4259436473229.402,10205844680997.96,15428793462745.287
cost_conventional,62.699999999999996,68.41,100.06700000000001,120.0,67.0,25.200000000000003,38.949999999999996,11.55,577.5,227.85000000000002,32709.3643550685,4024614.87387824,10155605521896.764,0,10619600922287.89,16510574460618.354
co2_conventional,62.699999999999996,68.41,100.06700000000001,120.0,67.0,25.200000000000003,38.949999999999996,11.55,577.5,227.85000000000002,6666461.7175434,1382257.27365903,0.0,4696550726950.384,10619600922287.89,16510574460618.354
cost_conventional,59.4,71.8305,90.97,132.0,63.65,24.0,41,10.45,522.5,206.14999999999998,1626880.57388229,1955701.53303114,9856521090675.855,0,10481124791590.797,15092276900743.75
co2_conventional,59.4,71.8305,90.97,132.0,63.65,24.0,41,10.45,522.5,206.14999999999998,6787829.28731562,1263639.85501626,0.0,4390395863785.311,10481124791590.797,15092276900743.75
cost_conventional,59.4,61.568999999999996,100.06700000000001,126.0,70.35000000000001,22.799999999999997,38.949999999999996,11.0,495.0,206.14999999999998,32709.3643550685,6797089.15487191,9707751179142.68,0,10346119540500.697,14322159962341.398
co2_conventional,59.4,61.568999999999996,100.06700000000001,126.0,70.35000000000001,22.799999999999997,38.949999999999996,11.0,495.0,206.14999999999998,6746457.07500012,1304074.58595481,0.0,4227109719539.855,10346119540500.697,14322159962341.398
cost_conventional,66,71.8305,90.97,126.0,70.35000000000001,25.200000000000003,38.949999999999996,10.45,495.0,195.3,1595002.28588569,2509857.18078172,10597635455632.166,0,11167926808539.51,14601299276413.928
co2_conventional,66,71.8305,90.97,126.0,70.35000000000001,25.200000000000003,38.949999999999996,10.45,495.0,195.3,6809853.43076638,1242114.77176009,0.0,4404828518151.106,11167926808539.51,14601299276413.928
cost_conventional,69.3,75.251,81.873,132.0,67.0,22.799999999999997,36.9,11.55,605.0,217.0,2722678.15902926,2091889.32945329,10896450523595.559,0,11706317403353.482,16817098618565.914
co2_conventional,69.3,75.251,81.873,132.0,67.0,22.799999999999997,36.9,11.55,605.0,217.0,6579329.04361728,1467415.54847621,0.0,4538075646948.549,11706317403353.482,16817098618565.914
cost_conventional,69.3,64.98949999999999,86.4215,120.0,70.35000000000001,22.799999999999997,41,10.45,495.0,206.14999999999998,1564188.66025022,5893270.37629686,10707104991395.633,0,11430060762938.389,14324346039510.256
co2_conventional,69.3,64.98949999999999,86.4215,120.0,70.35000000000001,22.799999999999997,41,10.45,495.0,206.14999999999998,6813951.69962195,1238109.36839357,0.0,4210851684105.3364,11430060762938.389,14324346039510.256
cost_conventional,62.699999999999996,64.98949999999999,81.873,126.0,73.7,22.799999999999997,41,9.9,605.0,195.3,2051872.84788034,3684710.14662076,10007191597989.072,0,10757207148236.889,16789176870289.172
co2_conventional,62.699999999999996,64.98949999999999,81.873,126.0,73.7,22.799999999999997,41,9.9,605.0,195.3,6688381.00171627,1360834.67360234,0.0,4471686983433.177,10757207148236.889,16789176870289.172
cost_conventional,69.3,61.568999999999996,100.06700000000001,114.0,70.35000000000001,25.200000000000003,43.050000000000004,9.9,605.0,195.3,32709.3643550685,6878199.15089974,10585838658827.408,0,11293755024418.754,17086822344925.541
co2_conventional,69.3,61.568999999999996,100.06700000000001,114.0,70.35000000000001,25.200000000000003,43.050000000000004,9.9,605.0,195.3,6738094.06042688,1312248.09723638,0.0,4696021070226.031,11293755024418.754,17086822344925.541
cost_conventional,72.60000000000001,68.41,90.97,126.0,73.7,24.0,38.949999999999996,9.9,495.0,238.70000000000002,1543128.71573393,5907821.20581991,11232849652778.094,0,11981250253917.043,14517868829430.352
co2_conventional,72.60000000000001,68.41,90.97,126.0,73.7,24.0,38.949999999999996,9.9,495.0,238.70000000000002,6805793.74310759,1246082.46816766,0.0,4291516287771.9946,11981250253917.043,14517868829430.352
cost_conventional,66,71.8305,90.97,108.0,73.7,22.799999999999997,36.9,11.55,550.0,238.70000000000002,512299.859870183,3034284.21072554,10451081331170.9,0,10766906828166.54,15608759353397.855
co2_conventional,66,71.8305,90.97,108.0,73.7,22.799999999999997,36.9,11.55,550.0,238.70000000000002,6625913.4935499,1421886.68759294,0.0,4403416673884.321,10766906828166.54,15608759353397.855
cost_conventional,66,61.568999999999996,81.873,132.0,67.0,26.400000000000002,41,12.100000000000001,495.0,217.0,2118936.07135838,5509981.85428094,10285439593070.98,0,11284858898051.232,14783797508410.445
co2_conventional,66,61.568999999999996,81.873,132.0,67.0,26.400000000000002,41,12.100000000000001,495.0,217.0,6810957.7964443,1241035.43066265,0.0,4617533986334.441,11284858898051.232,14783797508410.445
cost_conventional,62.699999999999996,75.251,95.5185,108.0,60.300000000000004,25.200000000000003,36.9,12.100000000000001,495.0,238.70000000000002,32709.3643550685,2696175.72173978,10088203651186.182,0,10345732947645.957,14663701004474.309
co2_conventional,62.699999999999996,75.251,95.5185,108.0,60.300000000000004,25.200000000000003,36.9,12.100000000000001,495.0,238.70000000000002,6705972.73350632,1343641.56494647,0.0,4497573566842.697,10345732947645.957,14663701004474.309
cost_conventional,62.699999999999996,71.8305,95.5185,108.0,60.300000000000004,22.799999999999997,36.9,12.100000000000001,495.0,217.0,32709.3643550685,3054830.42210103,10042915193066.508,0,10341892813096.424,14336178547175.537
co2_conventional,62.699999999999996,71.8305,95.5185,108.0,60.300000000000004,22.799999999999997,36.9,12.100000000000001,495.0,217.0,6673949.7955154,1374938.87318926,0.0,4275510859513.7285,10341892813096.424,14336178547175.537
cost_conventional,66,61.568999999999996,81.873,114.0,60.300000000000004,21.6,43.050000000000004,10.45,577.5,217.0,1586621.05813632,5877771.28525313,10169028511410.012,0,10868935980522.201,16055841410230.963
co2_conventional,66,61.568999999999996,81.873,114.0,60.300000000000004,21.6,43.050000000000004,10.45,577.5,217.0,6712799.44938521,1336969.54031187,0.0,4343593545477.235,10868935980522.201,16055841410230.963
cost_conventional,72.60000000000001,64.98949999999999,100.06700000000001,132.0,67.0,25.200000000000003,36.9,10.45,495.0,238.70000000000002,97625.1502096305,6839593.91279296,11242774461617.203,0,12104713106445.33,14663354740299.336
co2_conventional,72.60000000000001,64.98949999999999,100.06700000000001,132.0,67.0,25.200000000000003,36.9,10.45,495.0,238.70000000000002,6760760.32339693,1290095.44468816,0.0,4413342247434.664,12104713106445.33,14663354740299.336
cost_conventional,69.3,75.251,95.5185,114.0,67.0,24.0,43.050000000000004,10.45,550.0,238.70000000000002,602822.198761043,2946301.9884097,10962719332619.861,0,11303193381989.035,15763104994334.21
co2_conventional,69.3,75.251,95.5185,114.0,67.0,24.0,43.050000000000004,10.45,550.0,238.70000000000002,6780369.48020729,1270930.62523128,0.0,4491687888521.161,11303193381989.035,15763104994334.21
cost_conventional,62.699999999999996,68.41,100.06700000000001,126.0,63.65,24.0,45.1,9.9,495.0,238.70000000000002,32709.3643550685,4170949.94736344,10227426383946.996,0,10749962485266.332,14524773325112.068
co2_conventional,62.699999999999996,68.41,100.06700000000001,126.0,63.65,24.0,45.1,9.9,495.0,238.70000000000002,6938291.25660422,1116587.30684038,0.0,4325169844067.3594,10749962485266.332,14524773325112.068
cost_conventional,66,68.41,86.4215,114.0,73.7,25.200000000000003,45.1,12.100000000000001,605.0,238.70000000000002,1455385.31156286,3561132.13503585,10416524347706.092,0,10897441367405.166,17153942491498.678
co2_conventional,66,68.41,86.4215,114.0,73.7,25.200000000000003,45.1,12.100000000000001,605.0,238.70000000000002,6712633.64557488,1337131.58705978,0.0,4841255240326.9,10897441367405.166,17153942491498.678
cost_conventional,59.4,75.251,100.06700000000001,132.0,73.7,22.799999999999997,43.050000000000004,11.55,577.5,217.0,1162724.29006128,2071273.46318141,9997566395244.62,0,10501776933114.62,16203744241052.096
co2_conventional,59.4,75.251,100.06700000000001,132.0,73.7,22.799999999999997,43.050000000000004,11.55,577.5,217.0,6700361.8776868,1349125.28052994,0.0,4505418695763.416,10501776933114.62,16203744241052.096
cost_conventional,69.3,68.41,86.4215,114.0,70.35000000000001,24.0,38.949999999999996,12.100000000000001,550.0,238.70000000000002,1452143.10329448,5970685.38547776,10760403649651.797,0,11298571688790.629,15758848261388.008
co2_conventional,69.3,68.41,86.4215,114.0,70.35000000000001,24.0,38.949999999999996,12.100000000000001,550.0,238.70000000000002,6665863.48856708,1382841.94695405,0.0,4550556027692.373,11298571688790.629,15758848261388.008
cost_conventional,59.4,61.568999999999996,90.97,120.0,70.35000000000001,24.0,45.1,12.100000000000001,522.5,195.3,426110.423126159,5757423.60659943,9632687497298.21,0,10208881261985.258,15081136921428.453
co2_conventional,59.4,61.568999999999996,90.97,120.0,70.35000000000001,24.0,45.1,12.100000000000001,522.5,195.3,6815945.79368174,1236160.4598808,0.0,4494074543140.869,10208881261985.258,15081136921428.453
cost_conventional,72.60000000000001,64.98949999999999,86.4215,132.0,67.0,26.400000000000002,43.050000000000004,11.55,522.5,217.0,2015150.5429913,5581689.80816754,11104154937018.482,0,12101849501718.184,15406242458774.81
co2_conventional,72.60000000000001,64.98949999999999,86.4215,132.0,67.0,26.400000000000002,43.050000000000004,11.55,522.5,217.0,6830229.78241155,1222200.14186313,0.0,4675005831787.632,12101849501718.184,15406242458774.81
cost_conventional,66,75.251,90.97,132.0,63.65,25.200000000000003,43.050000000000004,9.9,577.5,227.85000000000002,1811265.08499129,2036803.6129116,10664896147069.314,0,11297160860348.639,16514831193564.502
co2_conventional,66,75.251,90.97,132.0,63.65,25.200000000000003,43.050000000000004,9.9,577.5,227.85000000000002,6777205.68326013,1274022.73153023,0.0,4637705105846.321,11297160860348.639,16514831193564.502
cost_conventional,69.3,75.251,86.4215,114.0,60.300000000000004,26.400000000000002,45.1,9.9,495.0,238.70000000000002,1781688.68217657,2102027.4886929,10859587021101.133,0,11291349020733.338,14820117301187.834
co2_conventional,69.3,75.251,86.4215,114.0,60.300000000000004,26.400000000000002,45.1,9.9,495.0,238.70000000000002,6977853.75076223,1077921.28641253,0.0,4534814826173.458,11291349020733.338,14820117301187.834
cost_conventional,62.699999999999996,64.98949999999999,86.4215,114.0,67.0,26.400000000000002,36.9,12.100000000000001,577.5,227.85000000000002,1229608.92579544,3979799.43538625,9979268877747.754,0,10477567974314.049,16656060371487.154
co2_conventional,62.699999999999996,64.98949999999999,86.4215,114.0,67.0,26.400000000000002,36.9,12.100000000000001,577.5,227.85000000000002,6628487.10345877,1419371.39487878,0.0,4817125036914.083,10477567974314.049,16656060371487.154
cost_conventional,69.3,64.98949999999999,81.873,132.0,70.35000000000001,22.799999999999997,41,11.55,605.0,206.14999999999998,2344038.19850084,5354453.30220942,10706063919679.285,0,11699764645423.69,16805612375075.715
co2_conventional,69.3,64.98949999999999,81.873,132.0,70.35000000000001,22.799999999999997,41,11.55,605.0,206.14999999999998,6642605.09472334,1405573.31287576,0.0,4560222370027.534,11699764645423.69,16805612375075.715
cost_conventional,72.60000000000001,64.98949999999999,90.97,126.0,63.65,24.0,45.1,11.55,522.5,195.3,1379143.29071903,6021122.7371611,11119667047127.705,0,11962507182211.285,15081021500036.746
co2_conventional,72.60000000000001,64.98949999999999,90.97,126.0,63.65,24.0,45.1,11.55,522.5,195.3,6834134.68763047,1218383.7205738,0.0,4465590793540.309,11962507182211.285,15081021500036.746
cost_conventional,59.4,75.251,100.06700000000001,132.0,60.300000000000004,26.400000000000002,41,9.9,605.0,195.3,1145672.65461781,2039247.6253159,9979556993565.191,0,10481906350239.713,17232192834402.764
co2_conventional,59.4,75.251,100.06700000000001,132.0,60.300000000000004,26.400000000000002,41,9.9,605.0,195.3,6726188.76012172,1323883.6271643,0.0,4789295167016.216,10481906350239.713,17232192834402.764
cost_conventional,66,61.568999999999996,100.06700000000001,132.0,67.0,22.799999999999997,43.050000000000004,10.45,577.5,227.85000000000002,32709.3643550685,6878199.15089974,10457334697205.78,0,11288677037687.367,16219602638880.371
